Symbol	POL SNP cum. AF	POL SNP cum. AC	POL SNP cum. AN	GnomAD NFE SNP cum. AF	GnomAD NFE SNP cum. AC	GnomAD NFE SNP cum. AN	P-value	Cum. SNP AF fold change	fisher_p	symbol	min(mean_depth)	avg(mean_depth)	max(mean_depth)	min(pct10x)	avg(pct10x)	max(pct10x)	min(pct20x)	avg(pct20x)	max(pct20x)	FILTER	pscaled_fisher_p	pscaled_P-value	diff	greater_AF_in
SLC22A12	0.0	0	2152	3.11258e-05	2	64598	1967.9999999999	0.0	1.0	SLC22A12	42.36	42.36000061035156	42.36	100.0	100.0	100.0	99.56	99.55999755859376	99.56	PASS	-0.0	-3.2940250940953004	-3.11258e-05	NFE
SLC1A4	0.0	0	2152	1.54861e-05	1	64598	1967.99999999834	0.0	1.0	SLC1A4	44.94	44.93999862670898	44.94	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940949563	-1.54861e-05	NFE
SLC1A1	0.0	0	2152	9.28994e-05	6	64598	1967.99999999033	0.0	1.0	SLC1A1	34.35	34.349998474121094	34.35	100.0	100.0	100.0	99.65	99.6500015258789	99.65	PASS	-0.0	-3.2940250940931888	-9.28994e-05	NFE
SLC35C1	0.0	0	2152	3.09732e-05	2	64598	1967.9999999999	0.0	1.0	SLC35C1	39.66	39.65999984741211	39.66	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940953004	-3.09732e-05	NFE
SLC35D1	0.0	0	2152	3.09876e-05	2	64598	1967.9999999999	0.0	1.0	SLC35D1	36.37	36.369998931884766	36.37	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940953004	-3.09876e-05	NFE
SLC37A4	0.0	0	2152	0.0001238648	8	64598	1967.99999999027	0.0	1.0	SLC37A4	40.18	40.18000030517578	40.18	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940931755	-0.0001238648	NFE
SLC6A17	0.0	0	0	0.0	0	0	0.0	0.0	1.0	SLC6A17	36.26	36.2599983215332	36.26	100.0	100.0	100.0	98.41	98.41000366210938	98.41	PASS	-0.0	0.0	0.0	NFE
SMDT1	0.0	0	2152	0.0002632186	17	64598	1864.69713259121	0.0	1.0	SMDT1	34.09	34.09000015258789	34.09	100.0	100.0	100.0	99.3	99.3000030517578	99.3	PASS	-0.0	-3.270608302994159	-0.0002632186	NFE
SMARCD2	0.0	0	0	0.0	0	0	0.0	0.0	1.0	SMARCD2	41.38	41.380001068115234	41.38	100.0	100.0	100.0	98.92	98.91999816894533	98.92	PASS	-0.0	0.0	0.0	NFE
SLX4	0.0	0	2152	0.0002014404	13	64598	1967.99999999973	0.0	1.0	SLX4	38.76	38.7599983215332	38.76	100.0	100.0	100.0	99.73	99.7300033569336	99.73	PASS	-0.0	-3.294025094095263	-0.0002014404	NFE
SLITRK6	0.0	0	2152	3.10299e-05	2	64598	1967.9999999999	0.0	1.0	SLITRK6	38.28	38.27999877929688	38.28	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940953004	-3.10299e-05	NFE
SLCO2A1	0.0	0	2152	9.29555e-05	6	64598	1967.99999999033	0.0	1.0	SLCO2A1	35.81	35.810001373291016	35.81	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940931888	-9.29555e-05	NFE
SLC9A3R2	0.0	0	2152	0.0001858394	12	64598	1967.99999999999	0.0	1.0	SLC9A3R2	43.4	43.400001525878906	43.4	100.0	100.0	100.0	99.0	99.0	99.0	PASS	-0.0	-3.2940250940953204	-0.0001858394	NFE
SLC9A3	0.0	0	2152	6.20176e-05	4	64598	1967.99999998629	0.0	1.0	SLC9A3	41.3	41.29999923706055	41.3	100.0	100.0	100.0	99.68	99.68000030517578	99.68	PASS	-0.0	-3.294025094092297	-6.20176e-05	NFE
SLC9A1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	SLC9A1	38.81	38.810001373291016	38.81	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
SLC7A7	0.0	0	2152	0.0003562197	23	64598	1526.62583382596	0.0	1.0	SLC7A7	36.47	36.470001220703125	36.47	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.183732607313973	-0.0003562197	NFE
SLC7A6OS	0.0	0	0	0.0	0	0	0.0	0.0	1.0	SLC7A6OS	42.93	42.93000030517578	42.93	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
SLC7A14	0.0	0	0	0.0	0	0	0.0	0.0	1.0	SLC7A14	39.31	39.310001373291016	39.31	100.0	100.0	100.0	99.99	99.98999786376952	99.99	PASS	-0.0	0.0	0.0	NFE
SLC6A9	0.0	0	0	0.0	0	0	0.0	0.0	1.0	SLC6A9	40.77	40.77000045776367	40.77	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
SLC6A3	0.0	0	0	0.0	0	0	0.0	0.0	1.0	SLC6A3	37.73	37.72999954223633	37.73	100.0	100.0	100.0	99.72	99.72000122070312	99.72	PASS	-0.0	0.0	0.0	NFE
SLC6A19	0.000464684	1	2152	0.0005119319	33	64598	1967.99999999682	-0.139701936924652	1.0	SLC6A19	47.61	47.61000061035156	47.61	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.294025094094621	-4.724789999999997e-05	NFE
SLC5A7	0.0	0	0	0.0	0	0	0.0	0.0	1.0	SLC5A7	37.72	37.720001220703125	37.72	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
SLC38A8	0.0	0	2152	6.19406e-05	4	64598	1967.99999998629	0.0	1.0	SLC38A8	39.17	39.16999816894531	39.17	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.294025094092297	-6.19406e-05	NFE
SLC5A6	0.0	0	2152	0.0002168426	14	64598	1967.99999999258	0.0	1.0	SLC5A6	38.49	38.4900016784668	38.49	100.0	100.0	100.0	99.63	99.62999725341795	99.63	PASS	-0.0	-3.2940250940936853	-0.0002168426	NFE
SLC5A5	0.0	0	2152	6.19598e-05	4	64598	1967.99999998629	0.0	1.0	SLC5A5	38.56	38.560001373291016	38.56	100.0	100.0	100.0	99.52	99.5199966430664	99.52	PASS	-0.0	-3.294025094092297	-6.19598e-05	NFE
SLC5A1	0.0	0	2152	6.19416e-05	4	64598	1967.99999998629	0.0	1.0	SLC5A1	36.58	36.58000183105469	36.58	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.294025094092297	-6.19416e-05	NFE
SLC52A3	0.0	0	2152	0.0002168295	14	64598	1967.99999999258	0.0	1.0	SLC52A3	37.61	37.61000061035156	37.61	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940936853	-0.0002168295	NFE
SLC52A2	0.0	0	0	0.0	0	0	0.0	0.0	1.0	SLC52A2	45.37	45.369998931884766	45.37	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
SLC50A1	0.0	0	2152	3.09703e-05	2	64598	1967.9999999999	0.0	1.0	SLC50A1	38.31	38.310001373291016	38.31	100.0	100.0	100.0	97.62	97.62000274658205	97.62	PASS	-0.0	-3.2940250940953004	-3.09703e-05	NFE
SLC4A4	0.0	0	0	0.0	0	0	0.0	0.0	1.0	SLC4A4	36.14	36.13999938964844	36.14	100.0	100.0	100.0	99.48	99.4800033569336	99.48	PASS	-0.0	0.0	0.0	NFE
SLC4A1	0.0	0	2152	4.64669e-05	3	64598	1967.99999999687	0.0	1.0	SLC4A1	35.71	35.709999084472656	35.71	100.0	100.0	100.0	96.99	96.98999786376952	96.99	PASS	-0.0	-3.294025094094632	-4.64669e-05	NFE
SLC46A1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	SLC46A1	36.15	36.150001525878906	36.15	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
SLC45A1	0.0	0	2152	3.09713e-05	2	64598	1967.9999999999	0.0	1.0	SLC45A1	40.59	40.59000015258789	40.59	100.0	100.0	100.0	99.88	99.87999725341795	99.88	PASS	-0.0	-3.2940250940953004	-3.09713e-05	NFE
SLC44A1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	SLC44A1	36.58	36.58000183105469	36.58	100.0	100.0	100.0	99.52	99.5199966430664	99.52	PASS	-0.0	0.0	0.0	NFE
SLC39A8	0.0	0	2152	4.64785e-05	3	64598	1967.99999999687	0.0	1.0	SLC39A8	41.14	41.13999938964844	41.14	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.294025094094632	-4.64785e-05	NFE
SLC39A4	0.000464684	1	2152	0.0004803287	31	64598	1967.99999999595	-0.0477720424346654	1.0	SLC39A4	45.66	45.65999984741211	45.66	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.294025094094429	-1.564470000000001e-05	NFE
SLC39A14	0.0	0	0	0.0	0	0	0.0	0.0	1.0	SLC39A14	35.54	35.540000915527344	35.54	100.0	100.0	100.0	98.07	98.06999969482422	98.07	PASS	-0.0	0.0	0.0	NFE
MRPL44	0.0	0	2152	0.00026328	17	64598	1864.69713259121	0.0	1.0	MRPL44	38.0	38.0	38.0	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.270608302994159	-0.00026328	NFE
LINGO1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	LINGO1	42.58	42.58000183105469	42.58	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
MRPL2	0.0	0	2152	3.09761e-05	2	64598	1967.9999999999	0.0	1.0	MRPL2	37.7	37.70000076293945	37.7	100.0	100.0	100.0	99.47	99.47000122070312	99.47	PASS	-0.0	-3.2940250940953004	-3.09761e-05	NFE
CLRN2	0.0	0	0	0.0	0	0	0.0	0.0	1.0	CLRN2	37.07	37.06999969482422	37.07	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
CLMP	0.0	0	0	0.0	0	0	0.0	0.0	1.0	CLMP	38.68	38.68000030517578	38.68	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
CLN3	0.0	0	2152	0.000263315	17	64598	1864.69713259121	0.0	1.0	CLN3	38.71	38.709999084472656	38.71	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.270608302994159	-0.000263315	NFE
CLN5	0.0	0	0	0.0	0	0	0.0	0.0	1.0	CLN5	34.18	34.18000030517578	34.18	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
CLN6	0.0	0	2152	0.0001240039	8	64598	1967.99999999027	0.0	1.0	CLN6	37.49	37.4900016784668	37.49	100.0	100.0	100.0	99.33	99.33000183105467	99.33	PASS	-0.0	-3.2940250940931755	-0.0001240039	NFE
CLPB	0.000464684	1	2152	0.0006505621	42	64598	1967.99999999981	-0.485436806463744	1.0	CLPB	35.97	35.970001220703125	35.97	100.0	100.0	100.0	97.43	97.43000030517578	97.43	PASS	-0.0	-3.294025094095281	-0.00018587809999999998	NFE
CLPP	0.0	0	0	0.0	0	0	0.0	0.0	1.0	CLPP	36.45	36.45000076293945	36.45	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
CLVS1	0.0	0	2152	3.09674e-05	2	64598	1967.9999999999	0.0	1.0	CLVS1	36.44	36.43999862670898	36.44	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940953004	-3.09674e-05	NFE
CLEC7A	0.0	0	0	0.0	0	0	0.0	0.0	1.0	CLEC7A	40.63	40.630001068115234	40.63	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
CNNM4	0.0	0	2152	3.09842e-05	2	64598	1967.9999999999	0.0	1.0	CNNM4	42.91	42.90999984741211	42.91	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940953004	-3.09842e-05	NFE
CNPY3	0.0	0	0	0.0	0	0	0.0	0.0	1.0	CNPY3	32.75	32.75	32.75	100.0	100.0	100.0	97.46	97.45999908447266	97.46	PASS	-0.0	0.0	0.0	NFE
CNTN1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	CNTN1	36.6	36.59999847412109	36.6	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
CNTN2	0.0	0	2152	1.5488e-05	1	64598	1967.99999999834	0.0	1.0	CNTN2	37.28	37.27999877929688	37.28	100.0	100.0	100.0	98.67	98.66999816894533	98.67	PASS	-0.0	-3.2940250940949563	-1.5488e-05	NFE
CNTNAP2	0.0	0	2152	6.19492e-05	4	64598	1967.99999998629	0.0	1.0	CNTNAP2	37.75	37.75	37.75	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.294025094092297	-6.19492e-05	NFE
COA3	0.0	0	2152	0.000232341	15	64598	1967.99999999973	0.0	1.0	COA3	38.5	38.5	38.5	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.294025094095263	-0.000232341	NFE
CLIC5	0.0	0	0	0.0	0	0	0.0	0.0	1.0	CLIC5	35.89	35.88999938964844	35.89	100.0	100.0	100.0	98.75	98.75	98.75	PASS	-0.0	0.0	0.0	NFE
CLDN9	0.0	0	0	0.0	0	0	0.0	0.0	1.0	CLDN9	38.65	38.650001525878906	38.65	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
COA6	0.0	0	2152	1.54928e-05	1	64598	1967.99999999834	0.0	1.0	COA6	38.4	38.400001525878906	38.4	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940949563	-1.54928e-05	NFE
CKAP2L	0.0	0	2152	0.0001084315	7	64598	1967.99999999942	0.0	1.0	CKAP2L	35.98	35.97999954223633	35.98	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940951947	-0.0001084315	NFE
CIB2	0.0	0	2152	0.0001393707	9	64598	1967.99999999999	0.0	1.0	CIB2	38.72	38.720001220703125	38.72	100.0	100.0	100.0	96.6	96.5999984741211	96.6	PASS	-0.0	-3.2940250940953204	-0.0001393707	NFE
CIDEC	0.0	0	0	0.0	0	0	0.0	0.0	1.0	CIDEC	40.39	40.38999938964844	40.39	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
CIITA	0.0	0	2152	3.10024e-05	2	64598	1967.9999999999	0.0	1.0	CIITA	36.85	36.84999847412109	36.85	100.0	100.0	100.0	97.79	97.79000091552734	97.79	PASS	-0.0	-3.2940250940953004	-3.10024e-05	NFE
CILK1	0.0	0	2152	3.09703e-05	2	64598	1967.9999999999	0.0	1.0											PASS	-0.0	-3.2940250940953004	-3.09703e-05	NFE
CISD2	0.0	0	0	0.0	0	0	0.0	0.0	1.0	CISD2	35.39	35.38999938964844	35.39	100.0	100.0	100.0	99.13	99.12999725341795	99.13	PASS	-0.0	0.0	0.0	NFE
CIT	0.0	0	2152	4.64636e-05	3	64598	1967.99999999687	0.0	1.0	CIT	36.83	36.83000183105469	36.83	100.0	100.0	100.0	99.74	99.73999786376952	99.74	PASS	-0.0	-3.294025094094632	-4.64636e-05	NFE
CLCF1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	CLCF1	41.69	41.68999862670898	41.69	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
CLDN19	0.0	0	0	0.0	0	0	0.0	0.0	1.0	CLDN19	39.35	39.34999847412109	39.35	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
CLCN1	0.000929368	2	2152	0.0013474831	87	64598	1623.57711132469	-0.535945303013264	1.0	CLCN1	37.26	37.2599983215332	37.26	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.210472920142505	-0.0004181151000000001	NFE
CLCN2	0.0	0	2152	0.0002020599	13	64598	1967.99999999973	0.0	1.0	CLCN2	39.44	39.43999862670898	39.44	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.294025094095263	-0.0002020599	NFE
CLCN6	0.0	0	2152	0.0001393619	9	64598	1967.99999999999	0.0	1.0	CLCN6	40.97	40.970001220703125	40.97	100.0	100.0	100.0	99.61	99.61000061035156	99.61	PASS	-0.0	-3.2940250940953204	-0.0001393619	NFE
CLCN7	0.0	0	2152	6.20069e-05	4	64598	1967.99999998629	0.0	1.0	CLCN7	44.79	44.790000915527344	44.79	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.294025094092297	-6.20069e-05	NFE
CLDN1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	CLDN1	38.01	38.0099983215332	38.01	100.0	100.0	100.0	99.71	99.70999908447266	99.71	PASS	-0.0	0.0	0.0	NFE
CLDN10	0.0	0	0	0.0	0	0	0.0	0.0	1.0	CLDN10	36.93	36.93000030517578	36.93	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
COA5	0.0	0	0	0.0	0	0	0.0	0.0	1.0	COA5	40.02	40.02000045776367	40.02	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
COA7	0.0	0	2152	7.74272e-05	5	64598	1967.99999999999	0.0	1.0	COA7	41.0	41.0	41.0	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940953204	-7.74272e-05	NFE
CCL27	0.0	0	2152	0.0001238898	8	64598	1967.99999999027	0.0	1.0	CCL27	36.48	36.47999954223633	36.48	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940931755	-0.0001238898	NFE
COQ9	0.0	0	2152	1.54871e-05	1	64598	1967.99999999834	0.0	1.0	COQ9	34.26	34.2599983215332	34.26	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940949563	-1.54871e-05	NFE
COPB1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	COPB1	35.65	35.650001525878906	35.65	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
COPB2	0.0	0	2152	0.0001239062	8	64598	1967.99999999027	0.0	1.0	COPB2	35.84	35.84000015258789	35.84	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940931755	-0.0001239062	NFE
COQ2	0.0	0	2152	0.0001703841	11	64598	1967.99999999998	0.0	1.0	COQ2	37.31	37.310001373291016	37.31	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.294025094095318	-0.0001703841	NFE
COQ5	0.0	0	0	0.0	0	0	0.0	0.0	1.0	COQ5	37.45	37.45000076293945	37.45	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
COQ6	0.0	0	2152	0.0002168008	14	64598	1967.99999999258	0.0	1.0	COQ6	38.71	38.709999084472656	38.71	100.0	100.0	100.0	99.69	99.69000244140624	99.69	PASS	-0.0	-3.2940250940936853	-0.0002168008	NFE
COQ8B	0.0	0	2152	0.0002013193	13	64598	1967.99999999973	0.0	1.0	COQ8B	42.58	42.58000183105469	42.58	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.294025094095263	-0.0002013193	NFE
CORO1A	0.0	0	2152	1.54856e-05	1	64598	1967.99999999834	0.0	1.0	CORO1A	38.09	38.09000015258789	38.09	99.12	99.12000274658205	99.12	87.38	87.37999725341797	87.38	LOW_DP	-0.0	-3.2940250940949563	-1.54856e-05	NFE
COLGALT1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	COLGALT1	39.43	39.43000030517578	39.43	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
COX14	0.0	0	0	0.0	0	0	0.0	0.0	1.0	COX14	37.63	37.630001068115234	37.63	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
COX15	0.0	0	2152	4.64732e-05	3	64598	1967.99999999687	0.0	1.0	COX15	35.15	35.150001525878906	35.15	100.0	100.0	100.0	99.34	99.33999633789062	99.34	PASS	-0.0	-3.294025094094632	-4.64732e-05	NFE
COX20	0.0	0	2152	1.54928e-05	1	64598	1967.99999999834	0.0	1.0	COX20	41.11	41.11000061035156	41.11	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940949563	-1.54928e-05	NFE
COX4I1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	COX4I1	46.39	46.38999938964844	46.39	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
COX5A	0.0	0	0	0.0	0	0	0.0	0.0	1.0	COX5A	35.94	35.939998626708984	35.94	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
COX6A1	0.0	0	2152	7.74286e-05	5	64598	1967.99999999999	0.0	1.0	COX6A1	36.81	36.810001373291016	36.81	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940953204	-7.74286e-05	NFE
COLQ	0.0	0	2152	0.000309807	20	64598	1682.07760454391	0.0	1.0	COLQ	38.46	38.459999084472656	38.46	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.225846028588951	-0.000309807	NFE
COLEC11	0.0	0	0	0.0	0	0	0.0	0.0	1.0	COLEC11	45.95	45.95000076293945	45.95	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
COA8	0.0	0	2152	4.64857e-05	3	64598	1967.99999999687	0.0	1.0											PASS	-0.0	-3.294025094094632	-4.64857e-05	NFE
COL11A2	0.0	0	2152	4.64756e-05	3	64598	1967.99999999687	0.0	1.0	COL11A2	34.97	34.970001220703125	34.97	100.0	100.0	100.0	98.1	98.0999984741211	98.1	PASS	-0.0	-3.294025094094632	-4.64756e-05	NFE
COCH	0.0	0	2152	7.74305e-05	5	64598	1967.99999999999	0.0	1.0	COCH	38.81	38.810001373291016	38.81	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940953204	-7.74305e-05	NFE
COG1	0.0	0	2152	1.54875e-05	1	64598	1967.99999999834	0.0	1.0	COG1	37.37	37.369998931884766	37.37	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940949563	-1.54875e-05	NFE
COG2	0.0	0	0	0.0	0	0	0.0	0.0	1.0	COG2	39.49	39.4900016784668	39.49	100.0	100.0	100.0	99.56	99.55999755859376	99.56	PASS	-0.0	0.0	0.0	NFE
COG4	0.0	0	2152	1.54919e-05	1	64598	1967.99999999834	0.0	1.0	COG4	36.56	36.560001373291016	36.56	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940949563	-1.54919e-05	NFE
COG5	0.0	0	2152	4.64684e-05	3	64598	1967.99999999687	0.0	1.0	COG5	35.25	35.25	35.25	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.294025094094632	-4.64684e-05	NFE
COG6	0.0	0	2152	9.2957e-05	6	64598	1967.99999999033	0.0	1.0	COG6	37.27	37.27000045776367	37.27	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940931888	-9.2957e-05	NFE
COL12A1	0.0	0	2152	0.0001084325	7	64598	1967.99999999942	0.0	1.0	COL12A1	34.69	34.689998626708984	34.69	100.0	100.0	100.0	99.76	99.76000213623048	99.76	PASS	-0.0	-3.2940250940951947	-0.0001084325	NFE
COLEC10	0.0	0	2152	1.54943e-05	1	64598	1967.99999999834	0.0	1.0	COLEC10	36.43	36.43000030517578	36.43	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940949563	-1.54943e-05	NFE
COL13A1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	COL13A1	38.89	38.88999938964844	38.89	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
COL25A1	0.0	0	2152	1.54919e-05	1	64598	1967.99999999834	0.0	1.0	COL25A1	37.9	37.900001525878906	37.9	100.0	100.0	100.0	99.81	99.80999755859376	99.81	PASS	-0.0	-3.2940250940949563	-1.54919e-05	NFE
COL27A1	0.0	0	2152	7.7624e-05	5	64598	1967.99999999999	0.0	1.0	COL27A1	38.73	38.72999954223633	38.73	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940953204	-7.7624e-05	NFE
COL6A2	0.0	0	2152	0.0002482142	16	64598	1933.07692787254	0.0	1.0	COL6A2	43.24	43.2400016784668	43.24	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.286249137363146	-0.0002482142	NFE
COL6A3	0.0	0	2152	0.0004181419	27	64598	1351.31080265521	0.0	1.0	COL6A3	39.11	39.11000061035156	39.11	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.1307552486180215	-0.0004181419	NFE
COL9A2	0.0	0	2152	1.55198e-05	1	64598	1967.99999999834	0.0	1.0	COL9A2	39.5	39.5	39.5	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940949563	-1.55198e-05	NFE
CIB1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	CIB1	40.75	40.75	40.75	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
CHSY1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	CHSY1	38.46	38.459999084472656	38.46	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
CHST8	0.0	0	0	0.0	0	0	0.0	0.0	1.0	CHST8	47.37	47.369998931884766	47.37	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
CDK6	0.0	0	0	0.0	0	0	0.0	0.0	1.0	CDK6	38.18	38.18000030517578	38.18	100.0	100.0	100.0	99.92	99.91999816894533	99.92	PASS	-0.0	0.0	0.0	NFE
CDC45	0.0	0	2152	3.0977e-05	2	64598	1967.9999999999	0.0	1.0	CDC45	38.48	38.47999954223633	38.48	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940953004	-3.0977e-05	NFE
CDCA7	0.0	0	0	0.0	0	0	0.0	0.0	1.0	CDCA7	34.8	34.79999923706055	34.8	100.0	100.0	100.0	99.96	99.95999908447266	99.96	PASS	-0.0	0.0	0.0	NFE
CDH11	0.0	0	2152	1.54904e-05	1	64598	1967.99999999834	0.0	1.0	CDH11	34.57	34.56999969482422	34.57	100.0	100.0	100.0	99.09	99.08999633789062	99.09	PASS	-0.0	-3.2940250940949563	-1.54904e-05	NFE
CDH23	0.000464684	1	2152	0.00086738	56	64598	1575.19988783501	-0.900414207175596	1.0	CDH23	40.65	40.650001525878906	40.65	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.19733567220533	-0.00040269599999999997	NFE
CDHR1	0.0	0	2152	0.0001548821	10	64598	1967.99999999352	0.0	1.0	CDHR1	36.12	36.119998931884766	36.12	100.0	100.0	100.0	99.37	99.37000274658205	99.37	PASS	-0.0	-3.2940250940938927	-0.0001548821	NFE
CDK10	0.0	0	2152	9.29305e-05	6	64598	1967.99999999033	0.0	1.0	CDK10	40.78	40.77999877929688	40.78	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940931888	-9.29305e-05	NFE
CDSN	0.0	0	2152	9.29368e-05	6	64598	1967.99999999033	0.0	1.0	CDSN	36.35	36.34999847412109	36.35	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940931888	-9.29368e-05	NFE
