Symbol	POL SNP cum. AF	POL SNP cum. AC	POL SNP cum. AN	GnomAD NFE SNP cum. AF	GnomAD NFE SNP cum. AC	GnomAD NFE SNP cum. AN	P-value	Cum. SNP AF fold change	fisher_p	fisher_p_corr	fisher_q	symbol	min(mean_depth)	avg(mean_depth)	max(mean_depth)	min(pct10x)	avg(pct10x)	max(pct10x)	min(pct20x)	avg(pct20x)	max(pct20x)	FILTER	pscaled_fisher_p	pscaled_fisher_p_corr	pscaled_P-value	diff	greater_AF_in
WDR81	0.0	0	2152	1.54875e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	WDR81	44.6	44.59999847412109	44.6	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.54875e-05	NFE
WDR73	0.0	0	2152	0.0001084248	7	64598	1876.99999999944	0.0	1.0	1877.0	1.0	WDR73	33.47	33.470001220703125	33.47	100.0	100.0	100.0	99.94	99.94000244140624	99.94	PASS	-0.0	-3.273464272621346	-3.273464272621217	-0.0001084248	NFE
WDR72	0.0	0	2152	9.29551e-05	6	64598	1876.99999999078	0.0	1.0	1877.0	1.0	WDR72	37.04	37.040000915527344	37.04	100.0	100.0	100.0	99.93	99.93000030517578	99.93	PASS	-0.0	-3.273464272621346	-3.273464272619213	-9.29551e-05	NFE
WDR6	0.0	0	2152	1.54861e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	WDR6	33.98	33.97999954223633	33.98	100.0	100.0	100.0	96.77	96.7699966430664	96.77	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.54861e-05	NFE
WDR45B	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	WDR45B	37.43	37.43000030517578	37.43	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
WDR4	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	WDR4	40.27	40.27000045776367	40.27	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
WDR19	0.0	0	2152	0.000325307	21	64598	1552.33328471704	0.0	1.0	1877.0	1.0	WDR19	36.56	36.560001373291016	36.56	100.0	100.0	100.0	99.93	99.93000030517578	99.93	PASS	-0.0	-3.273464272621346	-3.190984969611745	-0.000325307	NFE
WDR1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	WDR1	36.86	36.86000061035156	36.86	100.0	100.0	100.0	98.48	98.4800033569336	98.48	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
WDPCP	0.0	0	2152	1.55125e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	WDPCP	38.11	38.11000061035156	38.11	100.0	100.0	100.0	99.54	99.54000091552734	99.54	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.55125e-05	NFE
WBP2	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	WBP2	38.83	38.83000183105469	38.83	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
WASHC5	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	WASHC5	35.87	35.869998931884766	35.87	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
WASHC4	0.000464684	1	2152	0.0006349477	41	64598	1876.99999999978	-0.450387792620354	1.0	1877.0	1.0	WASHC4	35.73	35.72999954223633	35.73	100.0	100.0	100.0	99.91	99.91000366210938	99.91	PASS	-0.0	-3.273464272621346	-3.2734642726212955	-0.0001702637	NFE
WARS2	0.0	0	2152	1.54823e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	WARS2	35.74	35.7400016784668	35.74	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.54823e-05	NFE
VWA3B	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	VWA3B	36.11	36.11000061035156	36.11	100.0	100.0	100.0	99.81	99.80999755859376	99.81	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
VRK2	0.0	0	2152	4.65337e-05	3	64598	1876.99999999701	0.0	1.0	1877.0	1.0	VRK2	37.68	37.68000030517578	37.68	100.0	100.0	100.0	98.64	98.63999938964844	98.64	PASS	-0.0	-3.273464272621346	-3.2734642726206546	-4.65337e-05	NFE
VRK1	0.0	0	2152	0.0001859251	12	64598	1876.99999999999	0.0	1.0	1877.0	1.0	VRK1	36.3	36.29999923706055	36.3	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272621344	-0.0001859251	NFE
VPS53	0.0	0	2152	6.19397e-05	4	64598	1876.99999998693	0.0	1.0	1877.0	1.0	VPS53	34.83	34.83000183105469	34.83	97.98	97.9800033569336	97.98	95.13	95.12999725341795	95.13	PASS	-0.0	-3.273464272621346	-3.2734642726183223	-6.19397e-05	NFE
VPS51	0.0	0	2152	3.09765e-05	2	64598	1876.9999999999	0.0	1.0	1877.0	1.0	VPS51	44.2	44.20000076293945	44.2	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272621323	-3.09765e-05	NFE
VPS45	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	VPS45	38.04	38.040000915527344	38.04	100.0	100.0	100.0	99.82	99.81999969482422	99.82	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
VPS37A	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	VPS37A	37.77	37.77000045776367	37.77	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
VPS33B	0.0	0	2152	6.19401e-05	4	64598	1876.99999998693	0.0	1.0	1877.0	1.0	VPS33B	36.48	36.47999954223633	36.48	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726183223	-6.19401e-05	NFE
WNT3	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	WNT3	39.71	39.709999084472656	39.71	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
WNT4	0.0	0	2152	1.5488e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	WNT4	36.85	36.84999847412109	36.85	100.0	100.0	100.0	98.31	98.30999755859376	98.31	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.5488e-05	NFE
WNT7A	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	WNT7A	41.7	41.70000076293945	41.7	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
ZBTB16	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	ZBTB16	35.93	35.93000030517578	35.93	99.56	99.55999755859376	99.56	96.76	96.76000213623048	96.76	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
ZP1	0.0	0	2152	7.74344e-05	5	64598	1876.99999999999	0.0	1.0	1877.0	1.0	ZP1	38.98	38.97999954223633	38.98	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272621344	-7.74344e-05	NFE
ZNHIT3	0.0	0	2152	0.0001703639	11	64598	1876.99999999998	0.0	1.0	1877.0	1.0	ZNHIT3	40.61	40.61000061035156	40.61	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726213417	-0.0001703639	NFE
ZNF469	0.000464684	1	2152	0.0008984932	58	64598	1440.08968164566	-0.951257614307186	1.0	1877.0	1.0	ZNF469	44.56	44.560001373291016	44.56	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.158389538644598	-0.00043380919999999997	NFE
ZNF408	0.0	0	2152	4.64641e-05	3	64598	1876.99999999701	0.0	1.0	1877.0	1.0	ZNF408	42.13	42.130001068115234	42.13	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726206546	-4.64641e-05	NFE
ZNF341	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	ZNF341	40.34	40.34000015258789	40.34	100.0	100.0	100.0	99.97	99.97000122070312	99.97	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
ZNF335	0.0	0	2152	0.0002633028	17	64598	1778.47384038298	0.0	1.0	1877.0	1.0	ZNF335	38.11	38.11000061035156	38.11	100.0	100.0	100.0	99.66	99.66000366210938	99.66	PASS	-0.0	-3.273464272621346	-3.2500474815201827	-0.0002633028	NFE
ZNF142	0.0	0	2152	1.54875e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	ZNF142	38.83	38.83000183105469	38.83	100.0	100.0	100.0	99.51	99.51000213623048	99.51	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.54875e-05	NFE
ZNF141	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	ZNF141	36.24	36.2400016784668	36.24	100.0	100.0	100.0	99.94	99.94000244140624	99.94	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
ZMYND15	0.0	0	2152	1.5489e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	ZMYND15	39.74	39.7400016784668	39.74	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.5489e-05	NFE
ZMYND10	0.000465116	1	2152	0.0005730057	37	64598	1876.99999999545	-0.300958920872094	1.0	1877.0	1.0	ZMYND10	47.76	47.7599983215332	47.76	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726202936	-0.00010788970000000003	NFE
ZMPSTE24	0.000464684	1	2152	0.0007618642	49	64598	1743.38211370295	-0.713283893760241	1.0	1877.0	1.0	ZMPSTE24	37.34	37.34000015258789	37.34	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.241392586011263	-0.0002971802	NFE
ZC3H14	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	ZC3H14	36.63	36.630001068115234	36.63	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
ZBTB42	0.0	0	2152	1.54866e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	ZBTB42	43.61	43.61000061035156	43.61	100.0	100.0	100.0	99.69	99.69000244140624	99.69	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.54866e-05	NFE
ZBTB11	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	ZBTB11	37.64	37.63999938964844	37.64	100.0	100.0	100.0	99.8	99.8000030517578	99.8	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
WRAP53	0.0	0	2152	1.54875e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	WRAP53	35.24	35.2400016784668	35.24	100.0	100.0	100.0	99.95	99.9499969482422	99.95	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.54875e-05	NFE
ZAP70	0.0	0	2152	3.09837e-05	2	64598	1876.9999999999	0.0	1.0	1877.0	1.0	ZAP70	45.01	45.0099983215332	45.01	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272621323	-3.09837e-05	NFE
YY1AP1	0.0	0	2152	3.09722e-05	2	64598	1876.9999999999	0.0	1.0	1877.0	1.0	YY1AP1	35.79	35.790000915527344	35.79	100.0	100.0	100.0	99.93	99.93000030517578	99.93	PASS	-0.0	-3.273464272621346	-3.273464272621323	-3.09722e-05	NFE
YME1L1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	YME1L1	35.26	35.2599983215332	35.26	100.0	100.0	100.0	99.65	99.6500015258789	99.65	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
YIPF5	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	YIPF5	38.39	38.38999938964844	38.39	100.0	100.0	100.0	99.41	99.41000366210938	99.41	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
YIF1B	0.0	0	2152	6.19713e-05	4	64598	1876.99999998693	0.0	1.0	1877.0	1.0	YIF1B	41.58	41.58000183105469	41.58	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726183223	-6.19713e-05	NFE
XYLT1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	XYLT1	35.26	35.2599983215332	35.26	100.0	100.0	100.0	99.22	99.22000122070312	99.22	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
XRCC4	0.000464684	1	2152	0.0009296624	60	64598	1380.52507963485	-1.00045693650151	1.0	1877.0	1.0	XRCC4	33.84	33.84000015258789	33.84	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.1400443007602057	-0.0004649784	NFE
XRCC2	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	XRCC2	39.98	39.97999954223633	39.98	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
XRCC1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	XRCC1	34.59	34.59000015258789	34.59	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
XPNPEP3	0.0	0	2152	3.09794e-05	2	64598	1876.9999999999	0.0	1.0	1877.0	1.0	XPNPEP3	37.27	37.27000045776367	37.27	100.0	100.0	100.0	98.46	98.45999908447266	98.46	PASS	-0.0	-3.273464272621346	-3.273464272621323	-3.09794e-05	NFE
XDH	0.0	0	2152	0.0004181295	27	64598	1288.82641086577	0.0	1.0	1877.0	1.0	XDH	35.44	35.439998626708984	35.44	100.0	100.0	100.0	98.76	98.76000213623048	98.76	PASS	-0.0	-3.273464272621346	-3.1101944271440463	-0.0004181295	NFE
WWOX	0.0	0	2152	0.0001703828	11	64598	1876.99999999998	0.0	1.0	1877.0	1.0	WWOX	42.01	42.0099983215332	42.01	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726213417	-0.0001703828	NFE
WRN	0.000464684	1	2152	0.0008523552	55	64598	1534.55240355218	-0.875204795878784	1.0	1877.0	1.0	WRN	36.16	36.15999984741211	36.16	100.0	100.0	100.0	99.33	99.33000183105467	99.33	PASS	-0.0	-3.273464272621346	-3.1859817237779082	-0.00038767120000000004	NFE
VPS13D	0.0	0	2152	3.09809e-05	2	64598	1876.9999999999	0.0	1.0	1877.0	1.0	VPS13D	37.02	37.02000045776367	37.02	100.0	100.0	100.0	99.34	99.33999633789062	99.34	PASS	-0.0	-3.273464272621346	-3.273464272621323	-3.09809e-05	NFE
VPS13C	0.0	0	2152	3.10015e-05	2	64598	1876.9999999999	0.0	1.0	1877.0	1.0	VPS13C	36.31	36.310001373291016	36.31	100.0	100.0	100.0	99.86	99.86000061035156	99.86	PASS	-0.0	-3.273464272621346	-3.273464272621323	-3.10015e-05	NFE
VPS13A	0.0	0	2152	0.0004062547	26	64598	1327.83898875301	0.0	1.0	1877.0	1.0	VPS13A	36.05	36.04999923706055	36.05	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.123145416496241	-0.0004062547	NFE
TUBB1	0.0	0	2152	6.19488e-05	4	64598	1876.99999998693	0.0	1.0	1877.0	1.0	TUBB1	36.21	36.209999084472656	36.21	100.0	100.0	100.0	99.97	99.97000122070312	99.97	PASS	-0.0	-3.273464272621346	-3.2734642726183223	-6.19488e-05	NFE
UBE3B	0.0	0	2152	0.0001239214	8	64598	1876.99999999072	0.0	1.0	1877.0	1.0	UBE3B	36.29	36.290000915527344	36.29	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272619199	-0.0001239214	NFE
UBE2T	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	UBE2T	34.44	34.439998626708984	34.44	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
TYROBP	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	TYROBP	30.42	30.420000076293945	30.42	100.0	100.0	100.0	95.26	95.26000213623048	95.26	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
TYK2	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	TYK2	41.36	41.36000061035156	41.36	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
TXNRD2	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	TXNRD2	42.55	42.54999923706055	42.55	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
TXN2	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	TXN2	45.88	45.880001068115234	45.88	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
TWNK	0.0	0	2152	0.0001548678	10	64598	1876.99999999382	0.0	1.0	1877.0	1.0	TWNK	36.43	36.43000030517578	36.43	100.0	100.0	100.0	99.64	99.63999938964844	99.64	PASS	-0.0	-3.273464272621346	-3.2734642726199166	-0.0001548678	NFE
TWIST2	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	TWIST2	34.92	34.91999816894531	34.92	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
TUSC3	0.0	0	2152	1.54885e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	TUSC3	37.67	37.66999816894531	37.67	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.54885e-05	NFE
TULP1	0.0	0	2152	0.0002788252	18	64598	1717.07232196729	0.0	1.0	1877.0	1.0	TULP1	38.86	38.86000061035156	38.86	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2347885877467295	-0.0002788252	NFE
TUFM	0.0	0	2152	1.54871e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	TUFM	39.21	39.209999084472656	39.21	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.54871e-05	NFE
TUBGCP4	0.0	0	2152	1.54928e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	TUBGCP4	35.86	35.86000061035156	35.86	100.0	100.0	100.0	99.23	99.2300033569336	99.23	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.54928e-05	NFE
TUBGCP2	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	TUBGCP2	41.23	41.22999954223633	41.23	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
TTPA	0.000464684	1	2152	0.0005889602	38	64598	1876.99999999999	-0.341920173920687	1.0	1877.0	1.0	TTPA	38.54	38.540000915527344	38.54	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272621344	-0.0001242762	NFE
UBR7	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	UBR7	39.14	39.13999938964844	39.14	100.0	100.0	100.0	99.78	99.77999877929688	99.78	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
TTI2	0.0	0	2152	1.5488e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	TTI2	38.46	38.459999084472656	38.46	100.0	100.0	100.0	99.37	99.37000274658205	99.37	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.5488e-05	NFE
TTC8	0.0	0	2152	1.55024e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	TTC8	34.89	34.88999938964844	34.89	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.55024e-05	NFE
TTC7A	0.0	0	2152	0.0001394081	9	64598	1876.99999999999	0.0	1.0	1877.0	1.0	TTC7A	36.94	36.93999862670898	36.94	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272621344	-0.0001394081	NFE
TTC5	0.0	0	2152	1.54904e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	TTC5	34.49	34.4900016784668	34.49	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.54904e-05	NFE
TTC29	0.0	0	2152	6.19521e-05	4	64598	1876.99999998693	0.0	1.0	1877.0	1.0	TTC29	35.05	35.04999923706055	35.05	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726183223	-6.19521e-05	NFE
TTC21A	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	TTC21A	40.75	40.75	40.75	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
TTC14	0.0	0	2152	7.74819e-05	5	64598	1876.99999999999	0.0	1.0	1877.0	1.0	TTC14	36.01	36.0099983215332	36.01	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272621344	-7.74819e-05	NFE
TTC12	0.0	0	2152	0.0001548701	10	64598	1876.99999999382	0.0	1.0	1877.0	1.0	TTC12	37.34	37.34000015258789	37.34	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726199166	-0.0001548701	NFE
TSPYL1	0.0	0	2152	4.64694e-05	3	64598	1876.99999999701	0.0	1.0	1877.0	1.0	TSPYL1	38.13	38.130001068115234	38.13	100.0	100.0	100.0	99.94	99.94000244140624	99.94	PASS	-0.0	-3.273464272621346	-3.2734642726206546	-4.64694e-05	NFE
TSPEAR-AS1	0.0	0	2152	9.29329e-05	6	64598	1876.99999999078	0.0	1.0	1877.0	1.0	TSPEAR-AS1	41.65	41.650001525878906	41.65	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272619213	-9.29329e-05	NFE
TSPEAR	0.0	0	2152	0.0002632376	17	64598	1778.47384038298	0.0	1.0	1877.0	1.0	TSPEAR	39.15	39.150001525878906	39.15	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2500474815201827	-0.0002632376	NFE
TSPAN1	0.0	0	2152	0.0002632778	17	64598	1778.47384038298	0.0	1.0	1877.0	1.0	TSPAN1	33.5	33.5	33.5	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2500474815201827	-0.0002632778	NFE
TSHR	0.0	0	2152	0.0003717559	24	64598	1411.30280794499	0.0	1.0	1877.0	1.0	TSHR	36.14	36.13999938964844	36.14	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.149620205611522	-0.0003717559	NFE
UBR1	0.0	0	2152	3.09929e-05	2	64598	1876.9999999999	0.0	1.0	1877.0	1.0	UBR1	34.66	34.65999984741211	34.66	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272621323	-3.09929e-05	NFE
UCHL1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	UCHL1	37.18	37.18000030517578	37.18	100.0	100.0	100.0	95.02	95.0199966430664	95.02	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
VPS11	0.0	0	2152	3.09741e-05	2	64598	1876.9999999999	0.0	1.0	1877.0	1.0	VPS11	34.75	34.75	34.75	100.0	100.0	100.0	99.72	99.72000122070312	99.72	PASS	-0.0	-3.273464272621346	-3.273464272621323	-3.09741e-05	NFE
UQCRQ	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	UQCRQ	40.28	40.27999877929688	40.28	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
VLDLR	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	VLDLR	37.33	37.33000183105469	37.33	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
VIPAS39	0.0	0	2152	0.0001393879	9	64598	1876.99999999999	0.0	1.0	1877.0	1.0	VIPAS39	36.54	36.540000915527344	36.54	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272621344	-0.0001393879	NFE
VHL	0.0	0	2152	4.64593e-05	3	64598	1876.99999999701	0.0	1.0	1877.0	1.0	VHL	34.17	34.16999816894531	34.17	100.0	100.0	100.0	94.19	94.19000244140624	94.19	PASS	-0.0	-3.273464272621346	-3.2734642726206546	-4.64593e-05	NFE
VDR	0.0	0	2152	6.19559e-05	4	64598	1876.99999998693	0.0	1.0	1877.0	1.0	VDR	38.76	38.7599983215332	38.76	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726183223	-6.19559e-05	NFE
VAX1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	VAX1	36.44	36.43999862670898	36.44	100.0	100.0	100.0	98.63	98.62999725341795	98.63	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
VARS1	0.0	0	2152	0.0001239363	8	64598	1876.99999999072	0.0	1.0	1877.0	1.0											PASS	-0.0	-3.273464272621346	-3.273464272619199	-0.0001239363	NFE
VAMP1	0.0	0	2152	3.09727e-05	2	64598	1876.9999999999	0.0	1.0	1877.0	1.0	VAMP1	37.19	37.18999862670898	37.19	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272621323	-3.09727e-05	NFE
VAC14	0.0	0	2152	1.54837e-05	1	64598	1876.99999999842	0.0	1.0	1877.0	1.0	VAC14	40.27	40.27000045776367	40.27	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726209806	-1.54837e-05	NFE
UVSSA	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	UVSSA	40.24	40.2400016784668	40.24	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
USP18	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	USP18	28.17	28.170000076293945	28.17	81.93	81.93000030517578	81.93	68.83	68.83000183105469	68.83	LOW_DP	-0.0	-3.273464272621346	0.0	0.0	NFE
USH1G	0.0	0	2152	4.65608e-05	3	64598	1876.99999999701	0.0	1.0	1877.0	1.0	USH1G	46.91	46.90999984741211	46.91	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.2734642726206546	-4.65608e-05	NFE
USB1	0.0	0	2152	0.0001084224	7	64598	1876.99999999944	0.0	1.0	1877.0	1.0	USB1	31.74	31.739999771118164	31.74	100.0	100.0	100.0	95.1	95.0999984741211	95.1	PASS	-0.0	-3.273464272621346	-3.273464272621217	-0.0001084224	NFE
UROC1	0.0	0	2152	7.74344e-05	5	64598	1876.99999999999	0.0	1.0	1877.0	1.0	UROC1	41.71	41.709999084472656	41.71	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	-3.273464272621344	-7.74344e-05	NFE
UQCRFS1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	1877.0	1.0	UQCRFS1	44.28	44.27999877929688	44.28	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.273464272621346	0.0	0.0	NFE
