symbol	min(mean_depth)	avg(mean_depth)	max(mean_depth)	min(pct10x)	avg(pct10x)	max(pct10x)	min(pct20x)	avg(pct20x)	max(pct20x)
LINC02451	32.79	32.790000915527344	32.79	100.0	100.0	100.0	100.0	100.0	100.0
NUTM2E	6.86	6.860000133514404	6.86	27.19	27.190000534057617	27.19	5.5	5.5	5.5
JCHAIN	34.93	34.93000030517578	34.93	100.0	100.0	100.0	100.0	100.0	100.0
OR1L6	35.65	35.650001525878906	35.65	100.0	100.0	100.0	100.0	100.0	100.0
OR10J3	35.07	35.06999969482422	35.07	100.0	100.0	100.0	100.0	100.0	100.0
LOC105369752	42.63	42.630001068115234	42.63	100.0	100.0	100.0	100.0	100.0	100.0
LOC105369975	41.31	41.310001373291016	41.31	100.0	100.0	100.0	100.0	100.0	100.0
LOC285638	34.67	34.66999816894531	34.67	100.0	100.0	100.0	98.17	98.16999816894531	98.17
MIR548O2	46.96	46.959999084472656	46.96	100.0	100.0	100.0	100.0	100.0	100.0
MIR4436A	28.12	28.1200008392334	28.12	100.0	100.0	100.0	100.0	100.0	100.0
MIR4480	25.15	25.149999618530273	25.15	100.0	100.0	100.0	100.0	100.0	100.0
MIR4436B1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC105371580	42.77	42.77000045776367	42.77	100.0	100.0	100.0	100.0	100.0	100.0
STXBP5-AS1	37.62	37.619998931884766	37.62	100.0	100.0	100.0	95.48	95.4800033569336	95.48
MIR3173	32.28	32.279998779296875	32.28	100.0	100.0	100.0	100.0	100.0	100.0
MIR3156-2	32.71	32.709999084472656	32.71	100.0	100.0	100.0	100.0	100.0	100.0
LOC101927483	38.38	38.380001068115234	38.38	100.0	100.0	100.0	100.0	100.0	100.0
LINC00845	37.69	37.689998626708984	37.69	100.0	100.0	100.0	100.0	100.0	100.0
LINC01730	42.94	42.939998626708984	42.94	100.0	100.0	100.0	100.0	100.0	100.0
LINC01210	37.08	37.08000183105469	37.08	100.0	100.0	100.0	100.0	100.0	100.0
LOC101927418	34.67	34.66999816894531	34.67	100.0	100.0	100.0	100.0	100.0	100.0
FAF2	34.91	34.90999984741211	34.91	100.0	100.0	100.0	100.0	100.0	100.0
ATG2A	43.99	43.9900016784668	43.99	100.0	100.0	100.0	100.0	100.0	100.0
NKX3-2	43.38	43.380001068115234	43.38	100.0	100.0	100.0	100.0	100.0	100.0
RBM11	37.41	37.40999984741211	37.41	100.0	100.0	100.0	100.0	100.0	100.0
GLYCTK	41.57	41.56999969482422	41.57	100.0	100.0	100.0	100.0	100.0	100.0
LINC00304	42.47	42.470001220703125	42.47	100.0	100.0	100.0	98.48	98.4800033569336	98.48
LINC00661	38.28	38.279998779296875	38.28	100.0	100.0	100.0	100.0	100.0	100.0
LOC107985712	18.01	18.010000228881836	18.01	97.84	97.83999633789062	97.84	34.45	34.45000076293945	34.45
LOC107985713	21.05	21.049999237060547	21.05	100.0	100.0	100.0	69.07	69.06999969482422	69.07
LOC105378858	34.84	34.84000015258789	34.84	100.0	100.0	100.0	100.0	100.0	100.0
LOC105378880	33.93	33.93000030517578	33.93	100.0	100.0	100.0	100.0	100.0	100.0
LOC105379066	34.46	34.459999084472656	34.46	100.0	100.0	100.0	100.0	100.0	100.0
LOC105379771	33.15	33.150001525878906	33.15	100.0	100.0	100.0	100.0	100.0	100.0
LOC105378772	31.1	31.100000381469727	31.1	100.0	100.0	100.0	100.0	100.0	100.0
THEG5	29.18	29.18000030517578	29.18	100.0	100.0	100.0	94.1	94.0999984741211	94.1
CIDEA	42.29	42.290000915527344	42.29	100.0	100.0	100.0	100.0	100.0	100.0
KIRREL1-IT1	34.99	34.9900016784668	34.99	100.0	100.0	100.0	96.18	96.18000030517578	96.18
HPSE	34.65	34.650001525878906	34.65	100.0	100.0	100.0	99.61	99.61000061035156	99.61
LRRN3	35.97	35.970001220703125	35.97	100.0	100.0	100.0	100.0	100.0	100.0
LOC102723629	38.65	38.650001525878906	38.65	100.0	100.0	100.0	100.0	100.0	100.0
LINC00424	27.03	27.030000686645508	27.03	100.0	100.0	100.0	100.0	100.0	100.0
LINC02173	34.92	34.91999816894531	34.92	100.0	100.0	100.0	100.0	100.0	100.0
LINC02055	39.62	39.619998931884766	39.62	100.0	100.0	100.0	100.0	100.0	100.0
LOC105369904	34.94	34.939998626708984	34.94	100.0	100.0	100.0	100.0	100.0	100.0
LOC105375258	44.47	44.470001220703125	44.47	100.0	100.0	100.0	100.0	100.0	100.0
LOC105375366	34.55	34.54999923706055	34.55	100.0	100.0	100.0	100.0	100.0	100.0
LOC105375505	34.7	34.70000076293945	34.7	100.0	100.0	100.0	94.38	94.37999725341797	94.38
LOC105374296	33.59	33.59000015258789	33.59	100.0	100.0	100.0	99.46	99.45999908447266	99.46
ND4L	3125.79	3125.7900390625	3125.79	100.0	100.0	100.0	100.0	100.0	100.0
LOC105378631	30.44	30.440000534057617	30.44	100.0	100.0	100.0	99.49	99.48999786376953	99.49
LOC107984948	38.87	38.869998931884766	38.87	100.0	100.0	100.0	100.0	100.0	100.0
LOC105378913	34.33	34.33000183105469	34.33	100.0	100.0	100.0	100.0	100.0	100.0
LOC107985373	36.33	36.33000183105469	36.33	99.49	99.48999786376953	99.49	85.41	85.41000366210938	85.41
WFIKKN2	42.24	42.2400016784668	42.24	100.0	100.0	100.0	99.97	99.97000122070312	99.97
SPEM2	45.84	45.84000015258789	45.84	100.0	100.0	100.0	100.0	100.0	100.0
SCN1B	41.84	41.84000015258789	41.84	100.0	100.0	100.0	100.0	100.0	100.0
FOXK1	40.83	40.83000183105469	40.83	100.0	100.0	100.0	100.0	100.0	100.0
LOC105371372	42.98	42.97999954223633	42.98	100.0	100.0	100.0	100.0	100.0	100.0
LOC105371762	39.34	39.34000015258789	39.34	100.0	100.0	100.0	100.0	100.0	100.0
LOC105371433	38.87	38.869998931884766	38.87	100.0	100.0	100.0	100.0	100.0	100.0
LOC730100	36.89	36.88999938964844	36.89	100.0	100.0	100.0	100.0	100.0	100.0
TNRC17	36.91	36.90999984741211	36.91	100.0	100.0	100.0	99.86	99.86000061035156	99.86
LINC01678	9.5	9.5	9.5	39.19	39.189998626708984	39.19	15.81	15.8100004196167	15.81
AKR1C8P	35.25	35.25	35.25	100.0	100.0	100.0	97.25	97.25	97.25
LOC105371363	34.84	34.84000015258789	34.84	100.0	100.0	100.0	100.0	100.0	100.0
LOC107987028	37.25	37.25	37.25	100.0	100.0	100.0	100.0	100.0	100.0
LOC107987069	48.33	48.33000183105469	48.33	100.0	100.0	100.0	100.0	100.0	100.0
LOC107987104	33.07	33.06999969482422	33.07	100.0	100.0	100.0	99.76	99.76000213623047	99.76
LOC107986708	37.09	37.09000015258789	37.09	100.0	100.0	100.0	100.0	100.0	100.0
LOC105375344	33.41	33.40999984741211	33.41	100.0	100.0	100.0	100.0	100.0	100.0
LOC107986770	34.89	34.88999938964844	34.89	100.0	100.0	100.0	100.0	100.0	100.0
ARMC4P1	46.91	46.90999984741211	46.91	100.0	100.0	100.0	97.46	97.45999908447266	97.46
LOC105371114	34.27	34.27000045776367	34.27	100.0	100.0	100.0	100.0	100.0	100.0
PNLDC1	35.54	35.540000915527344	35.54	100.0	100.0	100.0	99.84	99.83999633789062	99.84
LOC105376950	34.36	34.36000061035156	34.36	100.0	100.0	100.0	97.44	97.44000244140625	97.44
LOC105377157	34.36	34.36000061035156	34.36	100.0	100.0	100.0	97.5	97.5	97.5
LOC105377759	39.9	39.900001525878906	39.9	100.0	100.0	100.0	100.0	100.0	100.0
LOC105376357	43.46	43.459999084472656	43.46	100.0	100.0	100.0	100.0	100.0	100.0
LOC105376435	35.67	35.66999816894531	35.67	100.0	100.0	100.0	100.0	100.0	100.0
LOC105376497	35.78	35.779998779296875	35.78	100.0	100.0	100.0	100.0	100.0	100.0
LOC105370349	33.16	33.15999984741211	33.16	100.0	100.0	100.0	100.0	100.0	100.0
LOC107986338	158.63	158.6300048828125	158.63	100.0	100.0	100.0	100.0	100.0	100.0
LOC105379170	34.1	34.099998474121094	34.1	100.0	100.0	100.0	98.71	98.70999908447266	98.71
LOC107986369	35.46	35.459999084472656	35.46	100.0	100.0	100.0	99.57	99.56999969482422	99.57
LOC107985920	10.81	10.8100004196167	10.81	29.16	29.15999984741211	29.16	18.98	18.979999542236328	18.98
LOC107985948	38.0	38.0	38.0	100.0	100.0	100.0	100.0	100.0	100.0
LOC107985962	36.32	36.31999969482422	36.32	100.0	100.0	100.0	99.47	99.47000122070312	99.47
LOC107985986	42.22	42.220001220703125	42.22	100.0	100.0	100.0	100.0	100.0	100.0
LOC107986081	33.46	33.459999084472656	33.46	100.0	100.0	100.0	100.0	100.0	100.0
MIR144	32.09	32.09000015258789	32.09	100.0	100.0	100.0	100.0	100.0	100.0
MIR577	25.48	25.479999542236328	25.48	100.0	100.0	100.0	100.0	100.0	100.0
ZNF396	36.72	36.720001220703125	36.72	100.0	100.0	100.0	100.0	100.0	100.0
TEX48	32.37	32.369998931884766	32.37	100.0	100.0	100.0	100.0	100.0	100.0
LOC105370418	31.72	31.719999313354492	31.72	100.0	100.0	100.0	98.43	98.43000030517578	98.43
LOC105370660	35.34	35.34000015258789	35.34	100.0	100.0	100.0	100.0	100.0	100.0
MEIOC	37.84	37.84000015258789	37.84	100.0	100.0	100.0	99.66	99.66000366210938	99.66
FSD1L	37.57	37.56999969482422	37.57	100.0	100.0	100.0	100.0	100.0	100.0
ZNF880	33.94	33.939998626708984	33.94	100.0	100.0	100.0	99.47	99.47000122070312	99.47
ANKRD66	38.05	38.04999923706055	38.05	100.0	100.0	100.0	99.91	99.91000366210938	99.91
LOC105374606	34.16	34.15999984741211	34.16	100.0	100.0	100.0	96.65	96.6500015258789	96.65
LOC105374929	38.31	38.310001373291016	38.31	100.0	100.0	100.0	100.0	100.0	100.0
LOC105374991	0.13	0.12999999523162842	0.13	0.0	0.0	0.0	0.0	0.0	0.0
LOC100288778	45.0	45.0	45.0	91.47	91.47000122070312	91.47	84.43	84.43000030517578	84.43
SNORD128	43.49	43.4900016784668	43.49	100.0	100.0	100.0	100.0	100.0	100.0
TRIM31-AS1	34.95	34.95000076293945	34.95	100.0	100.0	100.0	100.0	100.0	100.0
LOC107986621	34.26	34.2599983215332	34.26	100.0	100.0	100.0	100.0	100.0	100.0
LOC105378373	37.84	37.84000015258789	37.84	100.0	100.0	100.0	99.95	99.94999694824219	99.95
LOC105378748	36.85	36.849998474121094	36.85	100.0	100.0	100.0	100.0	100.0	100.0
LOC107985458	38.28	38.279998779296875	38.28	100.0	100.0	100.0	100.0	100.0	100.0
SNORD115-11	43.59	43.59000015258789	43.59	100.0	100.0	100.0	100.0	100.0	100.0
SNORD116-17	35.1	35.099998474121094	35.1	100.0	100.0	100.0	100.0	100.0	100.0
SNORD115-47	38.12	38.119998931884766	38.12	100.0	100.0	100.0	100.0	100.0	100.0
ABCC6P1	37.32	37.31999969482422	37.32	100.0	100.0	100.0	100.0	100.0	100.0
SNORD86	32.79	32.790000915527344	32.79	100.0	100.0	100.0	100.0	100.0	100.0
TMEM33	35.69	35.689998626708984	35.69	100.0	100.0	100.0	99.66	99.66000366210938	99.66
INTS10	40.27	40.27000045776367	40.27	100.0	100.0	100.0	100.0	100.0	100.0
LGI2	38.27	38.27000045776367	38.27	100.0	100.0	100.0	100.0	100.0	100.0
LOC101928105	33.23	33.22999954223633	33.23	100.0	100.0	100.0	100.0	100.0	100.0
ACOXL-AS1	36.85	36.849998474121094	36.85	100.0	100.0	100.0	99.97	99.97000122070312	99.97
LOC101927139	39.04	39.040000915527344	39.04	100.0	100.0	100.0	100.0	100.0	100.0
LOC100419583	37.49	37.4900016784668	37.49	100.0	100.0	100.0	100.0	100.0	100.0
BIRC6-AS2	40.11	40.11000061035156	40.11	100.0	100.0	100.0	100.0	100.0	100.0
LOC101928295	38.76	38.7599983215332	38.76	100.0	100.0	100.0	100.0	100.0	100.0
MOB2	49.22	49.220001220703125	49.22	100.0	100.0	100.0	100.0	100.0	100.0
MIR6805	38.6	38.599998474121094	38.6	100.0	100.0	100.0	100.0	100.0	100.0
HADHB	37.4	37.400001525878906	37.4	100.0	100.0	100.0	99.95	99.94999694824219	99.95
LIPA	38.22	38.220001220703125	38.22	100.0	100.0	100.0	100.0	100.0	100.0
CFTR	34.57	34.56999969482422	34.57	100.0	100.0	100.0	99.61	99.61000061035156	99.61
IGF1	36.71	36.709999084472656	36.71	100.0	100.0	100.0	99.8	99.80000305175781	99.8
SNORD55	40.42	40.41999816894531	40.42	100.0	100.0	100.0	100.0	100.0	100.0
SNORD32A	55.74	55.7400016784668	55.74	100.0	100.0	100.0	100.0	100.0	100.0
SNORD107	37.95	37.95000076293945	37.95	100.0	100.0	100.0	100.0	100.0	100.0
SNORA72	37.84	37.84000015258789	37.84	100.0	100.0	100.0	100.0	100.0	100.0
NUDT16P1	40.01	40.0099983215332	40.01	100.0	100.0	100.0	100.0	100.0	100.0
RIBC1	17.51	17.510000228881836	17.51	97.09	97.08999633789062	97.09	27.75	27.75	27.75
ASNA1	35.66	35.65999984741211	35.66	100.0	100.0	100.0	100.0	100.0	100.0
KRT27	42.54	42.540000915527344	42.54	100.0	100.0	100.0	100.0	100.0	100.0
KRTAP20-1	26.96	26.959999084472656	26.96	100.0	100.0	100.0	100.0	100.0	100.0
PSENEN	35.41	35.40999984741211	35.41	100.0	100.0	100.0	100.0	100.0	100.0
UPP2	35.86	35.86000061035156	35.86	100.0	100.0	100.0	100.0	100.0	100.0
SUFU	38.92	38.91999816894531	38.92	100.0	100.0	100.0	100.0	100.0	100.0
MYO15A	39.85	39.849998474121094	39.85	100.0	100.0	100.0	99.91	99.91000366210938	99.91
RTF2	35.76	35.7599983215332	35.76	100.0	100.0	100.0	100.0	100.0	100.0
SNX16	33.93	33.93000030517578	33.93	100.0	100.0	100.0	100.0	100.0	100.0
CREBRF	34.89	34.88999938964844	34.89	100.0	100.0	100.0	99.51	99.51000213623047	99.51
ZNF770	34.84	34.84000015258789	34.84	100.0	100.0	100.0	98.86	98.86000061035156	98.86
PDCD7	38.39	38.38999938964844	38.39	100.0	100.0	100.0	100.0	100.0	100.0
MAP3K1	37.86	37.86000061035156	37.86	100.0	100.0	100.0	99.95	99.94999694824219	99.95
PBX3	33.01	33.0099983215332	33.01	99.97	99.97000122070312	99.97	97.29	97.29000091552734	97.29
PNMA6A	13.39	13.390000343322754	13.39	66.51	66.51000213623047	66.51	22.83	22.829999923706055	22.83
CELF5	36.63	36.630001068115234	36.63	100.0	100.0	100.0	99.84	99.83999633789062	99.84
NAPB	37.75	37.75	37.75	100.0	100.0	100.0	100.0	100.0	100.0
IFT22	45.01	45.0099983215332	45.01	100.0	100.0	100.0	100.0	100.0	100.0
OR2K2	37.43	37.43000030517578	37.43	100.0	100.0	100.0	98.0	98.0	98.0
HIST1H1D	44.1	44.099998474121094	44.1	100.0	100.0	100.0	100.0	100.0	100.0
LGALS3BP	40.99	40.9900016784668	40.99	100.0	100.0	100.0	100.0	100.0	100.0
ZNF319	42.79	42.790000915527344	42.79	100.0	100.0	100.0	100.0	100.0	100.0
MBOAT7	46.48	46.47999954223633	46.48	100.0	100.0	100.0	100.0	100.0	100.0
USB1	31.74	31.739999771118164	31.74	100.0	100.0	100.0	95.1	95.0999984741211	95.1
SERP2	41.86	41.86000061035156	41.86	100.0	100.0	100.0	100.0	100.0	100.0
KLHL17	45.8	45.79999923706055	45.8	100.0	100.0	100.0	100.0	100.0	100.0
HACD2	37.8	37.79999923706055	37.8	100.0	100.0	100.0	100.0	100.0	100.0
ZNF568	36.27	36.27000045776367	36.27	100.0	100.0	100.0	100.0	100.0	100.0
TMEM189-UBE2V1	35.73	35.72999954223633	35.73	100.0	100.0	100.0	100.0	100.0	100.0
RBP5	37.22	37.220001220703125	37.22	100.0	100.0	100.0	100.0	100.0	100.0
RPGRIP1L	38.63	38.630001068115234	38.63	100.0	100.0	100.0	100.0	100.0	100.0
POFUT1	38.22	38.220001220703125	38.22	100.0	100.0	100.0	99.98	99.9800033569336	99.98
PANX1	35.08	35.08000183105469	35.08	100.0	100.0	100.0	100.0	100.0	100.0
IER3IP1	36.6	36.599998474121094	36.6	100.0	100.0	100.0	100.0	100.0	100.0
MATN2	37.18	37.18000030517578	37.18	100.0	100.0	100.0	99.98	99.9800033569336	99.98
PSG7	35.5	35.5	35.5	100.0	100.0	100.0	100.0	100.0	100.0
GPC5-AS2	35.62	35.619998931884766	35.62	100.0	100.0	100.0	100.0	100.0	100.0
LOC101928168	36.91	36.90999984741211	36.91	100.0	100.0	100.0	100.0	100.0	100.0
SRY	17.38	17.3799991607666	17.38	98.08	98.08000183105469	98.08	31.45	31.450000762939453	31.45
GYG2	18.16	18.15999984741211	18.16	99.97	99.97000122070312	99.97	31.1	31.100000381469727	31.1
C17orf98	49.93	49.93000030517578	49.93	100.0	100.0	100.0	100.0	100.0	100.0
C8orf37-AS1	37.41	37.40999984741211	37.41	100.0	100.0	100.0	100.0	100.0	100.0
LINC01546	18.44	18.440000534057617	18.44	100.0	100.0	100.0	27.15	27.149999618530273	27.15
LOC100506368	33.19	33.189998626708984	33.19	100.0	100.0	100.0	96.7	96.69999694824219	96.7
UGGT2	37.75	37.75	37.75	100.0	100.0	100.0	100.0	100.0	100.0
MIR1250	36.57	36.56999969482422	36.57	100.0	100.0	100.0	100.0	100.0	100.0
RPL24	38.79	38.790000915527344	38.79	100.0	100.0	100.0	100.0	100.0	100.0
OPN1SW	37.59	37.59000015258789	37.59	100.0	100.0	100.0	100.0	100.0	100.0
POLR3D	36.23	36.22999954223633	36.23	100.0	100.0	100.0	100.0	100.0	100.0
DPP4	36.19	36.189998626708984	36.19	100.0	100.0	100.0	99.97	99.97000122070312	99.97
HOXD10	36.15	36.150001525878906	36.15	100.0	100.0	100.0	99.56	99.55999755859375	99.56
ITGAE	36.9	36.900001525878906	36.9	100.0	100.0	100.0	100.0	100.0	100.0
CCT5	36.73	36.72999954223633	36.73	100.0	100.0	100.0	99.73	99.7300033569336	99.73
PGLS	45.83	45.83000183105469	45.83	100.0	100.0	100.0	100.0	100.0	100.0
FBXO10	38.37	38.369998931884766	38.37	100.0	100.0	100.0	98.38	98.37999725341797	98.38
OR2B6	30.58	30.579999923706055	30.58	100.0	100.0	100.0	98.83	98.83000183105469	98.83
PADI4	35.32	35.31999969482422	35.32	100.0	100.0	100.0	100.0	100.0	100.0
KRTAP4-7	29.4	29.399999618530273	29.4	100.0	100.0	100.0	85.93	85.93000030517578	85.93
MMEL1	40.57	40.56999969482422	40.57	100.0	100.0	100.0	100.0	100.0	100.0
COL4A6	17.76	17.760000228881836	17.76	96.55	96.55000305175781	96.55	36.52	36.52000045776367	36.52
TSGA13	34.08	34.08000183105469	34.08	100.0	100.0	100.0	100.0	100.0	100.0
NR2F2-AS1	36.27	36.27000045776367	36.27	100.0	100.0	100.0	100.0	100.0	100.0
FLJ31104	35.16	35.15999984741211	35.16	100.0	100.0	100.0	100.0	100.0	100.0
LOC550113	39.88	39.880001068115234	39.88	100.0	100.0	100.0	100.0	100.0	100.0
GRTP1-AS1	43.03	43.029998779296875	43.03	100.0	100.0	100.0	100.0	100.0	100.0
PRKX-AS1	15.3	15.300000190734863	15.3	98.45	98.44999694824219	98.45	12.21	12.210000038146973	12.21
AOX3P-AOX2P	36.48	36.47999954223633	36.48	100.0	100.0	100.0	99.35	99.3499984741211	99.35
OLIG1	40.7	40.70000076293945	40.7	100.0	100.0	100.0	100.0	100.0	100.0
PEX26	35.78	35.779998779296875	35.78	100.0	100.0	100.0	100.0	100.0	100.0
LOC105370612	38.0	38.0	38.0	100.0	100.0	100.0	99.58	99.58000183105469	99.58
LOC105369789	33.01	33.0099983215332	33.01	100.0	100.0	100.0	100.0	100.0	100.0
LOC105369855	38.94	38.939998626708984	38.94	100.0	100.0	100.0	100.0	100.0	100.0
LIF-AS1	38.7	38.70000076293945	38.7	100.0	100.0	100.0	100.0	100.0	100.0
IDH2-DT	35.19	35.189998626708984	35.19	100.0	100.0	100.0	100.0	100.0	100.0
MIR4654	34.25	34.25	34.25	100.0	100.0	100.0	100.0	100.0	100.0
LOC100287792	36.83	36.83000183105469	36.83	100.0	100.0	100.0	99.86	99.86000061035156	99.86
LOC105371818	37.92	37.91999816894531	37.92	100.0	100.0	100.0	100.0	100.0	100.0
LOC107985006	40.62	40.619998931884766	40.62	100.0	100.0	100.0	100.0	100.0	100.0
LOC105371554	40.09	40.09000015258789	40.09	100.0	100.0	100.0	100.0	100.0	100.0
LOC105372031	37.16	37.15999984741211	37.16	100.0	100.0	100.0	100.0	100.0	100.0
LOC105372180	37.37	37.369998931884766	37.37	100.0	100.0	100.0	100.0	100.0	100.0
OGFRP1	32.74	32.7400016784668	32.74	100.0	100.0	100.0	100.0	100.0	100.0
LOC100499484-C9ORF174	37.2	37.20000076293945	37.2	100.0	100.0	100.0	99.39	99.38999938964844	99.39
MIR4321	40.26	40.2599983215332	40.26	100.0	100.0	100.0	100.0	100.0	100.0
MIR6861	36.75	36.75	36.75	100.0	100.0	100.0	100.0	100.0	100.0
MIR7515	45.94	45.939998626708984	45.94	100.0	100.0	100.0	100.0	100.0	100.0
CYMP-AS1	41.42	41.41999816894531	41.42	100.0	100.0	100.0	100.0	100.0	100.0
LINC01508	32.07	32.06999969482422	32.07	100.0	100.0	100.0	100.0	100.0	100.0
KBTBD11	37.1	37.099998474121094	37.1	100.0	100.0	100.0	100.0	100.0	100.0
C8orf88	36.25	36.25	36.25	100.0	100.0	100.0	99.15	99.1500015258789	99.15
RBM46	36.06	36.060001373291016	36.06	100.0	100.0	100.0	100.0	100.0	100.0
CISH	38.89	38.88999938964844	38.89	100.0	100.0	100.0	100.0	100.0	100.0
MAP2K3	54.17	54.16999816894531	54.17	100.0	100.0	100.0	98.02	98.0199966430664	98.02
PLAC9P1	37.7	37.70000076293945	37.7	100.0	100.0	100.0	100.0	100.0	100.0
PRSS30P	37.71	37.709999084472656	37.71	100.0	100.0	100.0	100.0	100.0	100.0
LOC645752	36.36	36.36000061035156	36.36	100.0	100.0	100.0	98.75	98.75	98.75
LOC105377694	37.8	37.79999923706055	37.8	100.0	100.0	100.0	100.0	100.0	100.0
LOC105373745	34.17	34.16999816894531	34.17	100.0	100.0	100.0	100.0	100.0	100.0
LOC105373976	38.04	38.040000915527344	38.04	100.0	100.0	100.0	100.0	100.0	100.0
LOC112268058	35.79	35.790000915527344	35.79	100.0	100.0	100.0	100.0	100.0	100.0
ZNF154	35.74	35.7400016784668	35.74	100.0	100.0	100.0	100.0	100.0	100.0
C12orf77	39.18	39.18000030517578	39.18	100.0	100.0	100.0	100.0	100.0	100.0
KNG1	36.41	36.40999984741211	36.41	100.0	100.0	100.0	99.82	99.81999969482422	99.82
LOC112268416	42.62	42.619998931884766	42.62	100.0	100.0	100.0	100.0	100.0	100.0
LOC105377644	46.61	46.61000061035156	46.61	100.0	100.0	100.0	100.0	100.0	100.0
LOC107986317	36.31	36.310001373291016	36.31	100.0	100.0	100.0	99.67	99.66999816894531	99.67
LOC100506489	39.62	39.619998931884766	39.62	100.0	100.0	100.0	100.0	100.0	100.0
LOC101929256	40.11	40.11000061035156	40.11	100.0	100.0	100.0	99.47	99.47000122070312	99.47
LOC107984235	30.19	30.190000534057617	30.19	100.0	100.0	100.0	94.92	94.91999816894531	94.92
LOC107984268	34.1	34.099998474121094	34.1	100.0	100.0	100.0	99.96	99.95999908447266	99.96
MIR5007	39.72	39.720001220703125	39.72	100.0	100.0	100.0	100.0	100.0	100.0
SLC12A5-AS1	42.71	42.709999084472656	42.71	100.0	100.0	100.0	100.0	100.0	100.0
LOC101930129	7.28	7.28000020980835	7.28	25.58	25.579999923706055	25.58	2.03	2.0299999713897705	2.03
LOC105376533	38.2	38.20000076293945	38.2	100.0	100.0	100.0	100.0	100.0	100.0
FAM160A1-DT	42.67	42.66999816894531	42.67	100.0	100.0	100.0	100.0	100.0	100.0
LOC107986199	35.01	35.0099983215332	35.01	100.0	100.0	100.0	100.0	100.0	100.0
LOC105379110	35.2	35.20000076293945	35.2	100.0	100.0	100.0	100.0	100.0	100.0
LOC105373174	19.48	19.479999542236328	19.48	100.0	100.0	100.0	51.07	51.06999969482422	51.07
LOC105369371	38.03	38.029998779296875	38.03	100.0	100.0	100.0	100.0	100.0	100.0
LOC107984963	32.0	32.0	32.0	100.0	100.0	100.0	100.0	100.0	100.0
MIDN	42.01	42.0099983215332	42.01	100.0	100.0	100.0	97.42	97.41999816894531	97.42
NUDT14	39.09	39.09000015258789	39.09	100.0	100.0	100.0	100.0	100.0	100.0
LCE1D	16.58	16.579999923706055	16.58	98.14	98.13999938964844	98.14	21.4	21.399999618530273	21.4
LOC105371811	38.95	38.95000076293945	38.95	100.0	100.0	100.0	100.0	100.0	100.0
LOC105372019	38.61	38.61000061035156	38.61	100.0	100.0	100.0	100.0	100.0	100.0
LOC105378128	34.64	34.63999938964844	34.64	100.0	100.0	100.0	100.0	100.0	100.0
LOC105370450	32.53	32.529998779296875	32.53	100.0	100.0	100.0	100.0	100.0	100.0
LOC105371094	37.97	37.970001220703125	37.97	100.0	100.0	100.0	100.0	100.0	100.0
LOC101928185	36.59	36.59000015258789	36.59	100.0	100.0	100.0	100.0	100.0	100.0
FAM133CP	33.29	33.290000915527344	33.29	100.0	100.0	100.0	100.0	100.0	100.0
SLC25A5-AS1	21.5	21.5	21.5	98.96	98.95999908447266	98.96	58.16	58.15999984741211	58.16
LOC105376140	33.78	33.779998779296875	33.78	100.0	100.0	100.0	100.0	100.0	100.0
USP17L28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC105371064	39.84	39.84000015258789	39.84	100.0	100.0	100.0	100.0	100.0	100.0
LOC105371078	39.65	39.650001525878906	39.65	100.0	100.0	100.0	100.0	100.0	100.0
LOC107985581	34.5	34.5	34.5	100.0	100.0	100.0	100.0	100.0	100.0
LOC101928824	37.93	37.93000030517578	37.93	100.0	100.0	100.0	100.0	100.0	100.0
HYDIN	30.36	30.360000610351562	30.36	97.84	97.83999633789062	97.84	85.42	85.41999816894531	85.42
LOC105377668	37.46	37.459999084472656	37.46	100.0	100.0	100.0	97.81	97.80999755859375	97.81
LOC105377684	36.27	36.27000045776367	36.27	100.0	100.0	100.0	98.81	98.80999755859375	98.81
LOC107984004	37.63	37.630001068115234	37.63	100.0	100.0	100.0	100.0	100.0	100.0
LOC105377782	40.99	40.9900016784668	40.99	100.0	100.0	100.0	99.5	99.5	99.5
LOC105371679	38.45	38.45000076293945	38.45	100.0	100.0	100.0	100.0	100.0	100.0
LOC105372902	38.23	38.22999954223633	38.23	100.0	100.0	100.0	99.92	99.91999816894531	99.92
LOC105373408	34.41	34.40999984741211	34.41	100.0	100.0	100.0	99.13	99.12999725341797	99.13
